1060	0	1063	1
1062	0	1066	1
1064	0	1065	1
1068	0	1069	1
1074	0	1075	1
1080	0	1083	1
1092	0	1095	1
1096	0	1098	1
1099	0	1102	1
1112	0	1114	1
1113	0	2021	1
1120	0	1182	1
1122	0	4021	1
1137	0	1153	1
1148	0	1150	1
1149	0	1158	1
1171	0	1177	1
1187	0	1189	1
1219	0	1276	1
1221	0	1226	1
1223	0	1225	1
1224	0	1234	1
1229	0	1232	1
1238	0	1248	1
1239	0	1309	1
1241	0	1247	1
1255	0	1258	1
1260	0	1261	1
1262	0	1263	1
1270	0	1271	1
1279	0	1290	1
1282	0	1336	1
1284	0	1285	1
1296	0	18065	1
1321	0	1323	1
1326	0	16575	1
1332	0	3538	1
1345	0	1348	1
1364	0	1365	1
1370	0	1373	1
1375	0	8315	1
1394	0	1397	1
1400	0	1407	1
1401	0	1403	1
1406	0	1408	1
1474	0	1494	1
1500	0	1504	1
1503	0	1505	1
1514	0	1515	1
1516	0	1518	1
1522	0	1549	1
1536	0	1537	1
1539	0	1542	1
1540	0	22507	1
1544	0	1550	1
1557	0	4068	1
1558	0	1562	1
1567	0	1569	1
1574	0	1579	1
1586	0	1684	1
1593	0	1596	1
1599	0	1600	1
1601	0	1608	1
1602	0	1603	1
1614	0	1629	1
1617	0	1618	1
1628	0	1632	1
1631	0	1869	1
1648	0	1650	1
1658	0	1660	1
1664	0	1665	1
1690	0	2004	1
1691	0	1693	1
1697	0	1721	1
1701	0	1709	1
1702	0	1703	1
1704	0	19975	1
1706	0	1716	1
1731	0	1736	1
1732	0	1735	1
1737	0	1740	1
1744	0	22112	1
1756	0	60368	1
1759	0	1761	1
1762	0	1766	1
1763	0	1764	1
1770	0	1772	1
1773	0	2265	1
1784	0	1786	1
1789	0	1795	1
1791	0	1792	1
1803	0	1816	1
1827	0	4054	1
1832	0	1836	1
1839	0	1840	1
1850	0	2273	1
1856	0	1868	1
1858	0	4427	1
1874	0	1904	1
1875	0	1877	1
1889	0	1897	1
1898	0	1926	1
1903	0	1912	1
1915	0	14297	1
1916	0	4366	1
1917	0	5938	1
1927	0	1928	1
1930	0	1947	1
1932	0	1948	1
1933	0	1934	1
1939	0	1940	1
1942	0	19497	1
1954	0	1959	1
1956	0	1958	1
1961	0	3582	1
1968	0	1970	1
1977	0	2016	1
1992	0	4039	1
1994	0	17784	1
2010	0	3547	1
2032	0	2040	1
2033	0	6860	1
2034	0	2035	1
2044	0	2045	1
2050	0	2231	1
2069	0	7947	1
2080	0	3451	1
2082	0	15988	1
2085	0	2088	1
2086	0	2094	1
2089	0	2100	1
2108	0	2109	1
2116	0	2121	1
2130	0	2133	1
2132	0	2166	1
2136	0	2204	1
2139	0	2174	1
2141	0	2156	1
2148	0	2155	1
2161	0	2162	1
2163	0	2180	1
2191	0	2288	1
2199	0	2200	1
2202	0	2210	1
2215	0	2217	1
2216	0	28423	1
2221	0	2222	1
2223	0	3589	1
2232	0	2233	1
2241	0	2251	1
2242	0	2243	1
2250	0	2254	1
2252	0	2294	1
2256	0	2259	1
2277	0	3326	1
2296	0	2299	1
2302	0	2307	1
2312	0	2315	1
2319	0	2321	1
2320	0	2322	1
3319	0	3323	1
3329	0	3331	1
3330	0	3349	1
3347	0	3348	1
3351	0	3354	1
3352	0	3353	1
3360	0	3361	1
3365	0	3392	1
3369	0	3370	1
3375	0	3382	1
3380	0	3389	1
3399	0	3622	1
3411	0	3413	1
3420	0	3445	1
3421	0	3426	1
3422	0	3438	1
3434	0	3499	1
3442	0	3443	1
3453	0	3456	1
3465	0	3468	1
3473	0	3475	1
3477	0	3481	1
3488	0	3493	1
3495	0	3497	1
3506	0	3508	1
3513	0	3561	1
3515	0	3517	1
3519	0	3550	1
3520	0	5091	1
3527	0	3947	1
3531	0	3533	1
3534	0	3600	1
3542	0	3556	1
3544	0	3549	1
3551	0	3558	1
3554	0	48310	1
3559	0	3566	1
3564	0	4020	1
3572	0	3577	1
3580	0	3727	1
3581	0	3950	1
3585	0	3587	1
3598	0	3599	1
3602	0	3607	1
3604	0	3616	1
3605	0	3747	1
3612	0	3661	1
3613	0	3625	1
3619	0	3654	1
3629	0	3633	1
3632	0	3685	1
3634	0	3635	1
3669	0	20033	1
3670	0	3703	1
3673	0	3675	1
3686	0	3704	1
3693	0	3701	1
3708	0	3712	1
3723	0	3746	1
3732	0	4076	1
3738	0	3744	1
3740	0	3767	1
3755	0	3779	1
3758	0	3901	1
3762	0	3791	1
3768	0	3914	1
3769	0	3770	1
3786	0	4044	1
3797	0	3814	1
3821	0	3872	1
3828	0	3829	1
3834	0	3873	1
3839	0	3887	1
3842	0	3860	1
3852	0	3853	1
3856	0	3862	1
3857	0	3864	1
3874	0	3876	1
3877	0	3879	1
3878	0	3882	1
3888	0	3889	1
3892	0	3894	1
3899	0	3902	1
3904	0	3907	1
3905	0	3910	1
3915	0	3928	1
3917	0	3918	1
3919	0	3927	1
3933	0	3935	1
3937	0	16441	1
3941	0	3945	1
3951	0	3953	1
3964	0	3978	1
3968	0	3969	1
3987	0	3990	1
3989	0	4103	1
3991	0	3993	1
3995	0	4004	1
3999	0	4007	1
4005	0	4105	1
4025	0	4027	1
4034	0	4041	1
4045	0	7602	1
4061	0	4110	1
4062	0	4085	1
4063	0	4065	1
4070	0	4107	1
4089	0	4090	1
4097	0	4098	1
4116	0	4133	1
4117	0	4153	1
4119	0	4402	1
4125	0	4147	1
4134	0	4135	1
4143	0	4155	1
4152	0	4165	1
4179	0	4181	1
4183	0	4188	1
4191	0	24664	1
4192	0	25818	1
4218	0	4228	1
4222	0	4225	1
4229	0	4249	1
4230	0	4240	1
4233	0	13868	1
4234	0	4553	1
4237	0	12113	1
4238	0	4246	1
4250	0	4251	1
4253	0	6979	1
4255	0	4268	1
4257	0	4258	1
4266	0	4269	1
4276	0	4279	1
4280	0	4292	1
4282	0	4881	1
4286	0	4322	1
4293	0	4294	1
4295	0	18395	1
4333	0	4334	1
4339	0	4346	1
4340	0	4342	1
4343	0	4345	1
4348	0	4349	1
4356	0	4357	1
4359	0	4365	1
4364	0	6670	1
4367	0	4369	1
4370	0	4372	1
4373	0	4392	1
4386	0	4388	1
4389	0	4395	1
4391	0	4400	1
4403	0	4405	1
4411	0	4412	1
4414	0	4415	1
4421	0	4423	1
4438	0	4439	1
4444	0	4469	1
4445	0	4590	1
4447	0	4448	1
4458	0	4460	1
4462	0	4464	1
4467	0	4472	1
4468	0	4473	1
4470	0	4474	1
4475	0	4482	1
4477	0	4521	1
4481	0	4796	1
4487	0	4490	1
4491	0	4504	1
4498	0	4628	1
4501	0	4526	1
4503	0	4506	1
4508	0	4550	1
4512	0	4515	1
4534	0	4538	1
4535	0	4567	1
4542	0	4544	1
4554	0	4556	1
4557	0	4571	1
4559	0	4560	1
4570	0	4573	1
4579	0	4595	1
4584	0	4586	1
4588	0	6039	1
4599	0	4600	1
4606	0	4608	1
4611	0	4615	1
4614	0	4618	1
4642	0	4652	1
4644	0	4653	1
4667	0	4668	1
4676	0	4679	1
4682	0	4685	1
4700	0	4704	1
4702	0	4703	1
4707	0	4709	1
4711	0	4712	1
4718	0	5377	1
4721	0	10931	1
4724	0	4731	1
4727	0	4728	1
4738	0	4741	1
4742	0	4750	1
4743	0	4748	1
4744	0	4766	1
4751	0	4752	1
4755	0	4756	1
4758	0	4759	1
4760	0	4761	1
4765	0	4775	1
4774	0	4776	1
4777	0	4793	1
4779	0	4785	1
4780	0	4781	1
4787	0	4788	1
4791	0	4809	1
4816	0	5490	1
4822	0	4828	1
4829	0	4832	1
4831	0	5056	1
4850	0	4852	1
4855	0	4986	1
4861	0	25605	1
4866	0	4904	1
4877	0	4878	1
4879	0	5035	1
4880	0	16993	1
4886	0	4892	1
4899	0	4903	1
4901	0	4902	1
4923	0	4924	1
4929	0	6636	1
4937	0	4938	1
4939	0	4943	1
4949	0	4950	1
4954	0	4963	1
4972	0	4974	1
4975	0	4977	1
4980	0	5918	1
4987	0	5048	1
4989	0	5049	1
4998	0	5065	1
5001	0	5039	1
5005	0	5170	1
5008	0	5025	1
5014	0	5023	1
5024	0	5088	1
5026	0	5043	1
5029	0	5030	1
5044	0	5045	1
5046	0	5053	1
5047	0	5059	1
5057	0	5058	1
5063	0	5074	1
5064	0	5073	1
5076	0	5077	1
5080	0	5222	1
5086	0	16588	1
5090	0	5093	1
5094	0	5101	1
5115	0	5117	1
5116	0	5155	1
5123	0	5129	1
5131	0	11756	1
5143	0	5144	1
5154	0	17178	1
5168	0	5243	1
5174	0	5175	1
5176	0	5182	1
5198	0	5199	1
5212	0	5219	1
5216	0	5217	1
5218	0	5220	1
5237	0	7493	1
5241	0	5242	1
5245	0	5363	1
5248	0	5249	1
5254	0	5361	1
5262	0	5266	1
5271	0	5274	1
5276	0	5279	1
5286	0	29364	1
5287	0	13337	1
5291	0	5308	1
5293	0	5295	1
5294	0	5296	1
5298	0	5313	1
5300	0	5315	1
5305	0	5326	1
5306	0	5317	1
5310	0	5332	1
5324	0	5329	1
5339	0	5355	1
5350	0	5357	1
5351	0	5362	1
5381	0	5387	1
5384	0	5385	1
5391	0	52111	1
5405	0	5413	1
5418	0	5452	1
5420	0	5470	1
5427	0	5435	1
5429	0	5433	1
5431	0	18619	1
5436	0	5539	1
5444	0	5471	1
5447	0	5459	1
5448	0	5454	1
5455	0	5457	1
5456	0	5460	1
5458	0	6678	1
5467	0	5479	1
5468	0	5474	1
5469	0	5480	1
5472	0	5477	1
5487	0	5488	1
5500	0	5513	1
5507	0	5523	1
5509	0	5510	1
5515	0	5516	1
5525	0	5672	1
5532	0	70205	1
5535	0	5537	1
5538	0	5603	1
5557	0	5559	1
5565	0	5568	1
5592	0	5649	1
5594	0	6476	1
5597	0	5930	1
5599	0	5626	1
5601	0	5610	1
5602	0	5653	1
5604	0	5661	1
5607	0	5609	1
5616	0	5636	1
5627	0	5657	1
5628	0	5629	1
5658	0	5659	1
5699	0	5700	1
5706	0	5708	1
5707	0	5712	1
5709	0	5710	1
5716	0	5717	1
5725	0	5738	1
5731	0	5734	1
5732	0	5744	1
5747	0	5748	1
5752	0	5788	1
5754	0	5758	1
5755	0	5757	1
5756	0	5761	1
5762	0	5783	1
5763	0	5765	1
5768	0	61418	1
5792	0	5811	1
5814	0	5817	1
5833	0	5836	1
5835	0	5838	1
5842	0	5852	1
5849	0	5850	1
5857	0	5858	1
5870	0	5877	1
5880	0	5881	1
5886	0	5910	1
5887	0	5891	1
5888	0	5892	1
5893	0	5902	1
5895	0	5900	1
5896	0	5899	1
5913	0	5917	1
5919	0	5920	1
5922	0	5923	1
5924	0	5925	1
5929	0	5984	1
5931	0	5933	1
5932	0	5947	1
5951	0	5952	1
5957	0	6267	1
5961	0	5963	1
5974	0	8599	1
5977	0	5978	1
5979	0	6200	1
5980	0	5982	1
5996	0	24913	1
6001	0	6018	1
6045	0	6055	1
6048	0	6625	1
6049	0	6076	1
6052	0	6072	1
6066	0	15852	1
6067	0	6527	1
6081	0	6758	1
6083	0	6084	1
6085	0	6087	1
6093	0	13370	1
6105	0	6118	1
6109	0	6116	1
6112	0	6859	1
6121	0	6124	1
6129	0	6130	1
6131	0	6139	1
6136	0	6145	1
6144	0	15170	1
6152	0	6153	1
6163	0	6169	1
6165	0	6167	1
6171	0	6174	1
6176	0	6177	1
6180	0	6410	1
6187	0	6188	1
6202	0	6203	1
6206	0	14582	1
6214	0	6475	1
6217	0	6219	1
6220	0	6221	1
6232	0	6240	1
6233	0	6242	1
6234	0	6246	1
6238	0	6239	1
6243	0	6252	1
6257	0	6259	1
6260	0	6278	1
6261	0	15291	1
6269	0	39020	1
6272	0	6277	1
6301	0	6302	1
6303	0	6525	1
6304	0	6312	1
6321	0	6347	1
6324	0	6325	1
6327	0	6344	1
6330	0	6342	1
6335	0	6336	1
6354	0	6355	1
6356	0	6358	1
6361	0	6362	1
6364	0	6365	1
6381	0	6384	1
6389	0	6390	1
6392	0	6400	1
6394	0	59944	1
6396	0	6398	1
6403	0	6444	1
6412	0	6425	1
6416	0	6417	1
6419	0	6474	1
6431	0	6432	1
6435	0	6439	1
6445	0	26030	1
6447	0	31866	1
6451	0	6453	1
6465	0	6470	1
6466	0	6501	1
6467	0	6471	1
6478	0	10940	1
6485	0	6508	1
6489	0	6493	1
6497	0	6499	1
6502	0	6503	1
6504	0	6505	1
6535	0	6542	1
6536	0	6540	1
6548	0	6550	1
6573	0	6577	1
6578	0	6594	1
6579	0	6580	1
6597	0	9709	1
6599	0	6602	1
6608	0	6616	1
6610	0	6615	1
6612	0	6613	1
6639	0	6643	1
6640	0	6674	1
6645	0	6648	1
6661	0	6974	1
6662	0	6667	1
6675	0	6676	1
6685	0	6687	1
6691	0	6705	1
6694	0	6699	1
6697	0	6702	1
6724	0	6730	1
6728	0	6737	1
6765	0	6767	1
6768	0	11413	1
6774	0	6775	1
6776	0	6778	1
6798	0	6801	1
6799	0	6802	1
6816	0	6818	1
6817	0	6819	1
6820	0	6821	1
6825	0	6855	1
6828	0	8360	1
6831	0	6833	1
6837	0	6841	1
6845	0	6857	1
6850	0	6854	1
6852	0	6881	1
6862	0	6874	1
6868	0	6871	1
6888	0	6899	1
6900	0	6901	1
6914	0	6921	1
6918	0	6922	1
6942	0	6943	1
6949	0	6986	1
6954	0	6955	1
6960	0	6961	1
6964	0	6985	1
6970	0	7007	1
6971	0	6980	1
6981	0	6988	1
6984	0	6990	1
6999	0	7002	1
7016	0	7021	1
7017	0	7154	1
7019	0	7020	1
7028	0	7036	1
7031	0	7032	1
7040	0	49262	1
7053	0	7054	1
7074	0	7079	1
7088	0	7090	1
7093	0	7094	1
7096	0	7107	1
7097	0	7098	1
7100	0	7106	1
7108	0	7109	1
7113	0	7146	1
7119	0	7121	1
7120	0	7823	1
7124	0	7131	1
7125	0	7128	1
7130	0	7155	1
7135	0	7136	1
7161	0	7162	1
7168	0	7170	1
7173	0	7176	1
7177	0	7185	1
7192	0	7207	1
7211	0	7217	1
7243	0	7245	1
7251	0	7253	1
7254	0	7255	1
7257	0	7259	1
7261	0	7314	1
7272	0	7277	1
7273	0	7274	1
7279	0	7281	1
7287	0	7317	1
7289	0	7295	1
7292	0	7330	1
7299	0	7353	1
7311	0	7313	1
7322	0	13202	1
7335	0	7337	1
7345	0	7347	1
7361	0	7373	1
7376	0	7381	1
7380	0	7384	1
7390	0	7394	1
7396	0	7625	1
7397	0	7398	1
7401	0	7402	1
7405	0	7410	1
7420	0	7427	1
7445	0	7456	1
7453	0	7454	1
7455	0	7464	1
7461	0	7465	1
7468	0	7473	1
7472	0	7481	1
7479	0	7480	1
7483	0	7485	1
7488	0	22178	1
7513	0	7516	1
7515	0	7601	1
7521	0	7662	1
7531	0	7800	1
7536	0	7538	1
7542	0	7552	1
7546	0	7548	1
7547	0	7549	1
7554	0	7571	1
7555	0	11106	1
7562	0	7568	1
7567	0	7569	1
7578	0	7580	1
7583	0	7585	1
7590	0	7591	1
7594	0	7595	1
7599	0	7600	1
7605	0	24113	1
7610	0	7613	1
7619	0	7621	1
7627	0	32521	1
7649	0	7658	1
7656	0	7877	1
7661	0	7699	1
7678	0	43728	1
7692	0	8420	1
7697	0	7720	1
7732	0	7736	1
7740	0	7748	1
7752	0	7756	1
7760	0	7761	1
7771	0	7804	1
7781	0	7786	1
7784	0	7788	1
7785	0	7792	1
7790	0	7811	1
7791	0	7795	1
7798	0	13886	1
7799	0	7815	1
7805	0	44139	1
7806	0	7826	1
7809	0	9024	1
7816	0	7819	1
7839	0	7840	1
7842	0	7844	1
7853	0	7858	1
7856	0	7860	1
7862	0	7864	1
7875	0	7882	1
7890	0	7894	1
7899	0	7900	1
7901	0	7903	1
7908	0	7909	1
7914	0	7915	1
7918	0	7948	1
7922	0	7924	1
7934	0	7935	1
7955	0	7956	1
7957	0	7961	1
7959	0	7974	1
7987	0	7990	1
7993	0	7995	1
7996	0	11810	1
7999	0	8100	1
8013	0	8016	1
8025	0	8053	1
8034	0	8083	1
8043	0	8045	1
8052	0	8056	1
8054	0	8082	1
8063	0	8066	1
8064	0	8067	1
8069	0	8081	1
8078	0	8079	1
8101	0	8121	1
8112	0	8113	1
8116	0	14575	1
8139	0	8144	1
8158	0	8159	1
8160	0	8163	1
8168	0	8173	1
8182	0	8183	1
8189	0	8203	1
8195	0	8198	1
8216	0	8284	1
8223	0	8233	1
8229	0	8230	1
8235	0	8242	1
8236	0	8241	1
8239	0	8272	1
8243	0	8245	1
8250	0	8251	1
8252	0	8527	1
8262	0	8269	1
8282	0	8294	1
8283	0	8287	1
8323	0	8342	1
8324	0	8330	1
8326	0	8331	1
8343	0	8346	1
8345	0	8354	1
8348	0	8353	1
8350	0	19381	1
8351	0	8355	1
8361	0	8371	1
8362	0	8364	1
8366	0	8383	1
8372	0	8406	1
8380	0	8381	1
8388	0	8389	1
8394	0	8398	1
8395	0	8403	1
8399	0	8400	1
8411	0	8558	1
8415	0	32131	1
8469	0	41884	1
8470	0	8475	1
8471	0	8476	1
8473	0	8496	1
8494	0	8497	1
8508	0	8756	1
8509	0	8757	1
8512	0	8513	1
8514	0	27846	1
8519	0	8578	1
8529	0	8536	1
8542	0	8548	1
8544	0	8791	1
8561	0	8562	1
8571	0	8574	1
8593	0	8596	1
8608	0	8617	1
8610	0	8614	1
8611	0	8644	1
8612	0	8622	1
8618	0	8619	1
8635	0	9022	1
8636	0	8642	1
8639	0	8656	1
8646	0	8647	1
8651	0	8652	1
8653	0	8657	1
8666	0	8685	1
8667	0	16815	1
8675	0	8679	1
8696	0	8703	1
8720	0	11927	1
8733	0	8734	1
8740	0	8760	1
8745	0	16593	1
8774	0	8781	1
8785	0	8802	1
8803	0	8806	1
8807	0	36333	1
8812	0	8819	1
8814	0	8818	1
8815	0	8817	1
8821	0	8823	1
8827	0	9127	1
8832	0	8890	1
8842	0	8875	1
8846	0	8850	1
8847	0	8851	1
8858	0	8860	1
8869	0	8883	1
8876	0	8889	1
8898	0	8901	1
8900	0	8902	1
8941	0	8947	1
8942	0	8952	1
8943	0	8948	1
8951	0	8955	1
8957	0	8958	1
8961	0	8975	1
8963	0	8977	1
8965	0	8969	1
8980	0	8982	1
8984	0	8989	1
8985	0	8986	1
8992	0	8993	1
9001	0	9015	1
9003	0	9010	1
9011	0	17733	1
9012	0	9019	1
9023	0	9028	1
9027	0	9034	1
9030	0	14312	1
9032	0	9038	1
9035	0	36778	1
9044	0	9047	1
9049	0	9334	1
9051	0	9052	1
9055	0	9057	1
9056	0	9060	1
9066	0	9173	1
9073	0	9092	1
9079	0	9082	1
9080	0	9088	1
9096	0	9098	1
9108	0	9117	1
9115	0	9116	1
9144	0	9619	1
9148	0	9150	1
9158	0	9161	1
9159	0	9167	1
9165	0	9171	1
9178	0	9182	1
9179	0	9180	1
9195	0	9209	1
9204	0	9245	1
9213	0	9244	1
9215	0	9274	1
9218	0	9235	1
9225	0	9232	1
9228	0	9236	1
9229	0	9243	1
9231	0	10755	1
9237	0	9241	1
9253	0	9254	1
9259	0	9267	1
9270	0	9276	1
9279	0	9282	1
9283	0	9291	1
9289	0	9292	1
9297	0	9304	1
9309	0	9310	1
9311	0	9367	1
9314	0	9340	1
9318	0	9319	1
9320	0	9321	1
9325	0	9327	1
9328	0	9333	1
9335	0	9338	1
9349	0	9351	1
9371	0	9389	1
9378	0	9379	1
9384	0	9386	1
9395	0	9409	1
9398	0	9399	1
9411	0	9414	1
9416	0	9417	1
9418	0	9425	1
9420	0	9421	1
9433	0	9435	1
9447	0	9450	1
9452	0	9453	1
9462	0	9465	1
9464	0	10762	1
9486	0	9487	1
9496	0	9507	1
9501	0	9503	1
9508	0	9509	1
9514	0	9524	1
9532	0	9538	1
9533	0	9536	1
9537	0	9543	1
9560	0	9561	1
9563	0	9567	1
9566	0	9569	1
9571	0	9575	1
9572	0	9573	1
9582	0	9616	1
9585	0	9618	1
9588	0	9590	1
9601	0	9602	1
9608	0	9609	1
9611	0	9612	1
9621	0	9622	1
9624	0	9626	1
9628	0	9629	1
9636	0	9652	1
9651	0	9655	1
9663	0	9671	1
9668	0	9675	1
9669	0	15387	1
9670	0	9672	1
9678	0	9680	1
9684	0	9685	1
9690	0	9691	1
9693	0	9696	1
9712	0	9715	1
9723	0	9743	1
9728	0	9739	1
9729	0	9740	1
9733	0	9737	1
9735	0	9738	1
10767	0	10771	1
10775	0	10777	1
10787	0	10789	1
10792	0	10803	1
10808	0	10888	1
10810	0	10812	1
10817	0	10818	1
10821	0	10841	1
10829	0	10833	1
10847	0	10848	1
10860	0	10880	1
10864	0	10874	1
10887	0	10891	1
10896	0	10898	1
10904	0	10927	1
10916	0	10917	1
10920	0	10924	1
10937	0	10944	1
10957	0	10961	1
10989	0	10990	1
10996	0	11006	1
11001	0	11004	1
11002	0	11003	1
11008	0	11011	1
11009	0	11010	1
11014	0	11018	1
11015	0	11022	1
11025	0	11032	1
11027	0	11039	1
11031	0	11035	1
11045	0	11046	1
11055	0	11060	1
11061	0	11063	1
11062	0	11065	1
11076	0	11078	1
11083	0	11211	1
11088	0	11102	1
11101	0	11104	1
11111	0	11113	1
11114	0	11119	1
11122	0	11125	1
11128	0	11155	1
11131	0	11136	1
11139	0	11141	1
11147	0	11148	1
11150	0	11151	1
11154	0	11156	1
11161	0	15310	1
11162	0	11166	1
11169	0	11170	1
11172	0	11175	1
11174	0	13329	1
11176	0	11813	1
11185	0	13674	1
11210	0	11277	1
11217	0	11229	1
11220	0	11250	1
11221	0	11232	1
11226	0	11228	1
11234	0	11236	1
11238	0	18647	1
11246	0	23551	1
11249	0	11258	1
11253	0	11254	1
11263	0	11311	1
11266	0	34244	1
11269	0	15433	1
11282	0	11283	1
11295	0	11314	1
11306	0	11308	1
11320	0	11324	1
11321	0	11329	1
11337	0	11369	1
11345	0	11352	1
11350	0	11362	1
11358	0	11366	1
11359	0	11360	1
11367	0	11368	1
11372	0	11374	1
11373	0	11379	1
11376	0	11386	1
11380	0	22067	1
11385	0	12065	1
11387	0	11815	1
11390	0	11406	1
11399	0	11400	1
11414	0	11433	1
11437	0	11439	1
11465	0	11471	1
11466	0	33258	1
11472	0	11476	1
11480	0	11545	1
11503	0	11530	1
11504	0	11510	1
11505	0	11506	1
11513	0	11553	1
11524	0	11525	1
11526	0	11527	1
11535	0	11616	1
11552	0	11566	1
11565	0	11575	1
11576	0	11577	1
11579	0	11581	1
11583	0	11585	1
11584	0	11586	1
11591	0	11661	1
11594	0	17688	1
11601	0	11694	1
11605	0	11627	1
11631	0	11635	1
11641	0	11643	1
11648	0	11655	1
11658	0	11674	1
11668	0	11681	1
11684	0	11687	1
11685	0	11713	1
11697	0	11699	1
11708	0	11710	1
11709	0	11749	1
11730	0	11733	1
11731	0	11735	1
11736	0	11743	1
11742	0	11744	1
11748	0	11757	1
11760	0	11762	1
11766	0	11770	1
11767	0	11782	1
11768	0	11775	1
11771	0	11798	1
11776	0	11781	1
11783	0	11785	1
11784	0	11787	1
11789	0	17864	1
11800	0	11801	1
11806	0	24337	1
11808	0	11811	1
11817	0	11818	1
11820	0	11834	1
11821	0	11827	1
11823	0	11824	1
11831	0	11832	1
11833	0	11880	1
11836	0	11837	1
11852	0	11881	1
11858	0	11859	1
11860	0	11862	1
11867	0	11877	1
11875	0	11876	1
11884	0	11886	1
11899	0	11911	1
11901	0	11904	1
11912	0	11914	1
11940	0	11947	1
11963	0	12005	1
11969	0	11970	1
11976	0	11979	1
11978	0	11983	1
11982	0	11990	1
11984	0	12003	1
12002	0	12026	1
12028	0	12033	1
12029	0	12063	1
12032	0	12035	1
12039	0	12041	1
12042	0	12044	1
12047	0	12051	1
12054	0	12057	1
12061	0	12068	1
12067	0	13280	1
12074	0	12075	1
12076	0	12077	1
12078	0	12079	1
12088	0	12089	1
12102	0	12110	1
12103	0	14649	1
12104	0	12108	1
13115	0	13131	1
13120	0	13125	1
13123	0	13132	1
13134	0	13140	1
13137	0	13139	1
13148	0	13150	1
13154	0	13157	1
13156	0	13160	1
13158	0	13161	1
13168	0	13171	1
13172	0	13176	1
13173	0	13359	1
13177	0	26804	1
13178	0	13179	1
13180	0	13182	1
13188	0	13190	1
13201	0	13217	1
13205	0	13211	1
13218	0	13225	1
13246	0	13258	1
13249	0	13252	1
13250	0	13254	1
13260	0	13283	1
13262	0	13284	1
13300	0	13303	1
13302	0	13317	1
13304	0	13305	1
13312	0	13313	1
13316	0	13318	1
13320	0	13327	1
13322	0	13323	1
13341	0	13462	1
13342	0	13343	1
13346	0	13352	1
13348	0	13350	1
13355	0	13472	1
13361	0	13365	1
13362	0	13421	1
13364	0	13377	1
